location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
788805,"Boston - Chinatown","pm25",5.4,"µg/m³","2025-11-30T04:00:00Z","2025-11-29T23:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",4.4,"µg/m³","2025-11-30T05:00:00Z","2025-11-30T00:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",4.4,"µg/m³","2025-11-30T06:00:00Z","2025-11-30T01:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.2,"µg/m³","2025-11-30T07:00:00Z","2025-11-30T02:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6,"µg/m³","2025-11-30T08:00:00Z","2025-11-30T03:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.8,"µg/m³","2025-11-30T09:00:00Z","2025-11-30T04:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.9,"µg/m³","2025-11-30T10:00:00Z","2025-11-30T05:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",4.2,"µg/m³","2025-11-30T11:00:00Z","2025-11-30T06:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.7,"µg/m³","2025-11-30T12:00:00Z","2025-11-30T07:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.1,"µg/m³","2025-11-30T13:00:00Z","2025-11-30T08:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-30T14:00:00Z","2025-11-30T09:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-30T15:00:00Z","2025-11-30T10:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-30T16:00:00Z","2025-11-30T11:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
